text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
7만원 이번년도 안이 올수 있겠죠 ?,7만원 이번년도 안이 올수 있겠죠,7만원 이번년도 안이 올수 있겠죠 ?,2024-10-31T12:52:44+09:00,0.063,0.8941,0.0428,1
마이너스 이백이네 개싫다 아이폰으로 갈아타야지,마이너스 이백이네 개싫다 아이폰으로 갈아타야지,마이너스 이백이네 개싫다 아이폰으로 갈아타야지,2024-11-12T10:18:30+09:00,0.1074,0.7134,0.1792,1
엔비디아도 이제 거르는ㅜㅜ,엔비디아도 이제 거르는,엔비디아도 이제 거르는ㅜㅜ,2025-01-07T17:22:03+09:00,0.0595,0.9148,0.0257,1
이 추세대로 간다면 8만전자 곧 달성할듯 오늘 외국인과 기관이 빅뉴스를 놓치지않고 빠르게 동시매수!!👍😍😘,이 추세대로 간다면 8만전자 곧 달성할듯 오늘 외국인과 기관이 빅뉴스를 놓치지않고 빠르게 동시매수,이 추세대로 간다면 8만전자 곧 달성할듯 오늘 외국인과 기관이 빅뉴스를 놓치지않고 빠르게 동시매수!!,2024-03-20T10:31:14+09:00,0.1761,0.1298,0.6941,2
"제가 사자마자 떨어지던건데
오늘 제가 버려서 오른거예요
축하드려요👏",제가 사자마자 떨어지던건데 오늘 제가 버려서 오른거예요 축하드려요,제가 사자마자 떨어지던건데 오늘 제가 버려서 오른거예요 축하드려요,2024-12-12T15:09:04+09:00,0.2251,0.1984,0.5765,2
꿀꺽,꿀꺽,꿀꺽,2024-08-14T09:04:05+09:00,0.0415,0.9424,0.0162,1
"이
.     거
        어
          디
            까
               지 
                 내
                    려
                      가
                         는
                           거
                              예
                                  요
                                        ?",이 거 어 디 까 지 내 려 가 는 거 예 요,이 . 거 어 디 까 지 내 려 가 는 거 예 요 ?,2024-11-12T12:55:59+09:00,0.0598,0.9108,0.0294,1
하 널 9만까지 데리고 있어야하는게 슬프다...,하 널 9만까지 데리고 있어야하는게 슬프다,하 널 9만까지 데리고 있어야하는게 슬프다...,2024-06-14T13:20:19+09:00,0.1326,0.8318,0.0355,1
진짜 지금 양자 비트 다 나락가서 반도체 밖에 들어올 곳이 없어 그래서 외인들이 사는거임 다들 매수 ㄱㄱ,진짜 지금 양자 비트 다 나락가서 반도체 밖에 들어올 곳이 없어 그래서 외인들이 사는거임 다들 매수,진짜 지금 양자 비트 다 나락가서 반도체 밖에 들어올 곳이 없어 그래서 외인들이 사는거임 다들 매수 ㄱㄱ,2025-01-08T10:44:56+09:00,0.4025,0.1011,0.4964,2
지금이 마지막 탈출 기회다,지금이 마지막 탈출 기회다,지금이 마지막 탈출 기회다,2024-11-14T10:17:24+09:00,0.481,0.2527,0.2663,0
평단가 낮추기,평단가 낮추기,평단가 낮추기,2024-09-30T13:45:19+09:00,0.0944,0.6609,0.2447,1
3만전자 가즈아ㅏㅏㅏ,3만전자 가즈아,3만전자 가즈아ㅏㅏㅏ,2024-12-20T09:05:09+09:00,0.0287,0.9408,0.0306,1
돈 시간 충분하니 난리브루스 추라고이~,돈 시간 충분하니 난리브루스 추라고이,돈 시간 충분하니 난리브루스 추라고이,2024-09-11T09:18:01+09:00,0.1159,0.8326,0.0515,1
라이터값,라이터값,라이터값,2025-02-05T12:49:23+09:00,0.0365,0.9422,0.0213,1
팔만전자 기대하시라,팔만전자 기대하시라,팔만전자 기대하시라,2025-03-20T12:28:35+09:00,0.0456,0.8741,0.0804,1
첫주식 ㅎㅎ,첫주식,첫주식 ㅎㅎ,2023-10-26T21:49:48+09:00,0.0476,0.8807,0.0717,1
우리삼쪽이 언제쯤 정신 차릴까 ㅎㅎㅎ,우리삼쪽이 언제쯤 정신 차릴까,우리삼쪽이 언제쯤 정신 차릴까 ㅎㅎㅎ,2024-12-17T13:11:34+09:00,0.0666,0.8824,0.0509,1
뭐하는 중~,뭐하는 중,뭐하는 중,2023-08-18T12:28:59+09:00,0.0604,0.9226,0.017,1
삼성은딱4만원대가 현실적으로 맞다고봅니다,삼성은딱4만원대가 현실적으로 맞다고봅니다,삼성은딱4만원대가 현실적으로 맞다고봅니다,2024-11-13T11:06:49+09:00,0.0281,0.9083,0.0636,1
첫진입,첫진입,첫진입,2024-10-24T15:05:27+09:00,0.0716,0.7784,0.15,1
"그래서 최근에 들어왔습니다.
삼전 악재는 다 녹아들지 싶은데
미국 금리 인하가 촉진제가
될까요?",그래서 최근에 들어왔습니다 삼전 악재는 다 녹아들지 싶은데 미국 금리 인하가 촉진제가 될까요,그래서 최근에 들어왔습니다. 삼전 악재는 다 녹아들지 싶은데 미국 금리 인하가 촉진제가 될까요?,2024-03-13T10:31:01+09:00,0.2792,0.3875,0.3333,1
삼성 망하는건가요. 지하 땅굴을 어디까지 파는거지,삼성 망하는건가요 지하 땅굴을 어디까지 파는거지,삼성 망하는건가요. 지하 땅굴을 어디까지 파는거지,2024-11-12T14:43:51+09:00,0.2405,0.6883,0.0712,1
재용이 미국가던데...주가 관리나 좀 해라..,재용이 미국가던데주가 관리나 좀 해라,재용이 미국가던데...주가 관리나 좀 해라..,2024-06-07T09:45:08+09:00,0.0969,0.8639,0.0392,1
"진짜 이거 좀 빡신거 같은데... 
떨어져도 너무 떨어지는데...",진짜 이거 좀 빡신거 같은데 떨어져도 너무 떨어지는데,진짜 이거 좀 빡신거 같은데... 떨어져도 너무 떨어지는데...,2024-11-12T19:17:21+09:00,0.4342,0.3605,0.2053,0
아직은 무섭다 한 몇일관망해야지🥲,아직은 무섭다 한 몇일관망해야지,아직은 무섭다 한 몇일관망해야지,2024-12-04T11:35:16+09:00,0.1673,0.7815,0.0512,1
1000원만 올라라 빨간불,1000원만 올라라 빨간불,1000원만 올라라 빨간불,2023-06-14T19:46:43+09:00,0.0427,0.246,0.7112,2
"52사 54팔에서
53사 55팔로 
바꼈어??",52사 54팔에서 53사 55팔로 바꼈어,52사 54팔에서 53사 55팔로 바꼈어??,2024-12-19T10:06:23+09:00,0.0908,0.8042,0.105,1
삼성이 결국  망해 가는구나,삼성이 결국 망해 가는구나,삼성이 결국 망해 가는구나,2024-11-29T10:06:25+09:00,0.1764,0.7632,0.0604,1
"초반엔 돈을 벌수있다. 하지만 끈임없이
새로운 메뉴를 개발해야한다.
왕가탕후루가 잘되면 곧 김가네도 생기고 
출혈경쟁으로 그 메뉴만으로는 더 올라가기힘들고 내려간다.
방법은 하나다. 
사만사천구백원입.쫙.벌",초반엔 돈을 벌수있다 하지만 끈임없이 새로운 메뉴를 개발해야한다 왕가탕후루가 잘되면 곧 김가네도 생기고 출혈경쟁으로 그 메뉴만으로는 더 올라가기힘들고 내려간다 방법은 하나다 사만사천구백원입쫙벌,초반엔 돈을 벌수있다. 하지만 끈임없이 새로운 메뉴를 개발해야한다. 왕가탕후루가 잘되면 곧 김가네도 생기고 출혈경쟁으로 그 메뉴만으로는 더 올라가기힘들고 내려간다. 방법은 하나다. 사만사천구백원입.쫙.벌,2024-10-22T13:53:49+09:00,0.2059,0.334,0.4601,2
추매,추매,추매,2024-09-26T11:40:04+09:00,0.7274,0.1906,0.082,0
이거 또 올려놓고 계단식으러 떨굴라하네,이거 또 올려놓고 계단식으러 떨굴라하네,이거 또 올려놓고 계단식으러 떨굴라하네,2024-11-13T09:36:49+09:00,0.1467,0.7302,0.1231,1
추,추,추,2024-09-24T11:55:08+09:00,0.1237,0.8527,0.0236,1
맨날 당해도 주우시는 개미분들 화이팅입니다 언젠간 50만전자 갈거게요,맨날 당해도 주우시는 개미분들 화이팅입니다 언젠간 50만전자 갈거게요,맨날 당해도 주우시는 개미분들 화이팅입니다 언젠간 50만전자 갈거게요,2024-11-12T15:01:21+09:00,0.0956,0.3851,0.5193,2
"1년중 최저가 갱신ㅋㅋㅋㅋㅋㅋ
삼또갱ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래 더 쳐 박아라",1년중 최저가 갱신 삼또갱 그래 더 쳐 박아라,1년중 최저가 갱신ㅋㅋㅋㅋㅋㅋ 삼또갱ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래 더 쳐 박아라,2024-09-19T09:24:55+09:00,0.1103,0.4914,0.3984,1
그 밑에서 못잡은 제주산 흑두루치기 읍제?,그 밑에서 못잡은 제주산 흑두루치기 읍제,그 밑에서 못잡은 제주산 흑두루치기 읍제?,2024-11-21T13:08:39+09:00,0.096,0.8616,0.0424,1
"1년전보다 영업이익 16배 늘었는데 주가는
더떨어지는 회사가 있다???",1년전보다 영업이익 16배 늘었는데 주가는 더떨어지는 회사가 있다,1년전보다 영업이익 16배 늘었는데 주가는 더떨어지는 회사가 있다???,2024-09-25T15:32:17+09:00,0.267,0.605,0.128,1
이제는 삼전도 지쳐가네요..8만 찍기도 함드니...아이고 곡소리 나네,이제는 삼전도 지쳐가네요8만 찍기도 함드니아이고 곡소리 나네,이제는 삼전도 지쳐가네요..8만 찍기도 함드니...아이고 곡소리 나네,2024-08-22T14:55:05+09:00,0.2077,0.6197,0.1727,1
잘먹었습니다 감사합니다,잘먹었습니다 감사합니다,잘먹었습니다 감사합니다,2024-11-18T09:03:56+09:00,0.0274,0.9183,0.0544,1
형들 돔황챠~,형들 돔황챠,형들 돔황챠,2024-12-19T08:28:10+09:00,0.067,0.8962,0.0368,1
삼전 모으기 운동 ㄷㄷㄷ,삼전 모으기 운동,삼전 모으기 운동 ㄷㄷㄷ,2024-11-14T16:57:23+09:00,0.0976,0.565,0.3374,1
"목요일까지 지수 꼬라박히겟네
대놓고 숏옵션 만기일까지 지수 밀어버리겟다고 
국장전체를 매도세로 밀어버리는데
이러니까 국장이 해외선물 놀이터라고 하는거지 ㅉㅉ

대응하려면 국가차원에서 물적분할 법적으로 견제하고
주주부양 주식시장 만들어 가야하는데
한다는게 금투세 얘기로 투자금 더 빠져나가게 만들기나 하고
멋모르는 개미 등쳐먹는거 언제 바뀔까",목요일까지 지수 꼬라박히겟네 대놓고 숏옵션 만기일까지 지수 밀어버리겟다고 국장전체를 매도세로 밀어버리는데 이러니까 국장이 해외선물 놀이터라고 하는거지 대응하려면 국가차원에서 물적분할 법적으로 견제하고 주주부양 주식시장 만들어 가야하는데 한다는게 금투세 얘기로 투자금 더 빠져나가게 만들기나 하고 멋모르는 개미 등쳐먹는거 언제 바뀔까,목요일까지 지수 꼬라박히겟네 대놓고 숏옵션 만기일까지 지수 밀어버리겟다고 국장전체를 매도세로 밀어버리는데 이러니까 국장이 해외선물 놀이터라고 하는거지 ㅉㅉ 대응하려면 국가차원에서 물적분할 법적으로 견제하고 주주부양 주식시장 만들어 가야하는데 한다는게 금투세 얘기로 투자금 더 빠져나가게 만들기나 하고 멋모르는 개미 등쳐먹는거 언제 바뀔까,2024-11-12T12:49:32+09:00,0.4881,0.1191,0.3928,0
.,,.,2024-08-14T08:58:27+09:00,0.0293,0.9567,0.014,1
"언니  오빠들  저  7월말  83 인데   어떻게해유??~~~
-400만원",언니 오빠들 저 7월말 83 인데 어떻게해유 400만원,언니 오빠들 저 7월말 83 인데 어떻게해유?? 400만원,2024-11-14T14:00:22+09:00,0.0465,0.9228,0.0307,1
삼전은외인들이장난치는잡주빨리탈출하고싶다,삼전은외인들이장난치는잡주빨리탈출하고싶다,삼전은외인들이장난치는잡주빨리탈출하고싶다,2023-11-06T13:12:11+09:00,0.5261,0.3099,0.164,0
짜증나네,짜증나네,짜증나네,2024-11-27T11:27:41+09:00,0.0435,0.9423,0.0143,1
"제대로 이해 하기 위해 만들어진 책이다.

1. 우리 모두는 하나님의 자식들이다

2. 서로서로 더 사랑하고 더 행복해지자 

예시로 빨간날은 무조건 쉬어라! 라는 말씀은 
빨간날이니까 무조건 쉬라는 말씀이 아닌
뭔갈 열심히 하다가 힘들땐 느긋하게 한번 쉬었다가
다시 하는게 좋타는 말씀!",제대로 이해 하기 위해 만들어진 책이다 1 우리 모두는 하나님의 자식들이다 2 서로서로 더 사랑하고 더 행복해지자 예시로 빨간날은 무조건 쉬어라 라는 말씀은 빨간날이니까 무조건 쉬라는 말씀이 아닌 뭔갈 열심히 하다가 힘들땐 느긋하게 한번 쉬었다가 다시 하는게 좋타는 말씀,제대로 이해 하기 위해 만들어진 책이다. 1. 우리 모두는 하나님의 자식들이다 2. 서로서로 더 사랑하고 더 행복해지자 예시로 빨간날은 무조건 쉬어라! 라는 말씀은 빨간날이니까 무조건 쉬라는 말씀이 아닌 뭔갈 열심히 하다가 힘들땐 느긋하게 한번 쉬었다가 다시 하는게 좋타는 말씀!,2024-12-13T23:59:53+09:00,0.1115,0.6169,0.2717,1
이거 존버하는 건 진짜 멍청한 짓… 다른 걸로 회복하는 게 훨씬 빠를 듯,이거 존버하는 건 진짜 멍청한 짓 다른 걸로 회복하는 게 훨씬 빠를 듯,이거 존버하는 건 진짜 멍청한 짓 다른 걸로 회복하는 게 훨씬 빠를 듯,2024-11-13T15:14:29+09:00,0.2439,0.6478,0.1083,1
헉 이게뭐지? 담을타이밍인가,헉 이게뭐지 담을타이밍인가,헉 이게뭐지? 담을타이밍인가,2024-04-16T10:16:32+09:00,0.1382,0.8122,0.0496,1
올랴 갈거랑 믿오야디옹,올랴 갈거랑 믿오야디옹,올랴 갈거랑 믿오야디옹,2025-03-01T21:38:47+09:00,0.06,0.8602,0.0798,1
대단하다 ㅋㅋ 결국 음전,대단하다 결국 음전,대단하다 ㅋㅋ 결국 음전,2024-09-20T15:36:54+09:00,0.0733,0.6436,0.2831,1
캬 오만전자 박살,캬 오만전자 박살,캬 오만전자 박살,2024-11-14T17:08:02+09:00,0.0622,0.9096,0.0282,1
매번 본전와도 안팔았는데 이번엔 팔고 다시 사야지,매번 본전와도 안팔았는데 이번엔 팔고 다시 사야지,매번 본전와도 안팔았는데 이번엔 팔고 다시 사야지,2025-02-18T11:32:51+09:00,0.2246,0.6034,0.172,1
다들 잔치분위기이길래,다들 잔치분위기이길래,다들 잔치분위기이길래,2024-11-15T17:13:06+09:00,0.1372,0.4973,0.3655,1
커피한잔,커피한잔,커피한잔,2025-02-26T14:39:45+09:00,0.0263,0.946,0.0276,1
....,,....,2024-09-19T09:31:13+09:00,0.0255,0.9617,0.0128,1
근데 명절 전에는 좀 양봉으로 마감해주ㅏ야 하는가 아니냐,근데 명절 전에는 좀 양봉으로 마감해주야 하는가 아니냐,근데 명절 전에는 좀 양봉으로 마감해주ㅏ야 하는가 아니냐,2024-09-13T14:36:35+09:00,0.0772,0.7934,0.1294,1
외국인이 쏟는데 오르겟나,외국인이 쏟는데 오르겟나,외국인이 쏟는데 오르겟나,2024-09-20T12:09:57+09:00,0.1386,0.7441,0.1173,1
ㄱㄱㅑ 8만가자,8만가자,ㄱㄱㅑ 8만가자,2024-11-18T09:01:46+09:00,0.0197,0.0567,0.9236,2
노조파업에도 외국인 사자. 굳,노조파업에도 외국인 사자 굳,노조파업에도 외국인 사자. 굳,2024-07-08T09:08:01+09:00,0.0842,0.81,0.1058,1
어짜피 9월 말 지나야 7만전자 겨유 갈꺼라고 생각함.그냥 오늘은 이정도로만 버텨주면됨,어짜피 9월 말 지나야 7만전자 겨유 갈꺼라고 생각함그냥 오늘은 이정도로만 버텨주면됨,어짜피 9월 말 지나야 7만전자 겨유 갈꺼라고 생각함.그냥 오늘은 이정도로만 버텨주면됨,2024-09-12T09:27:59+09:00,0.0599,0.7058,0.2343,1
그래도 5만 전자. 아쉽네요. 10조를 쏟아붓겠다는 게 언발에 오줌누기일까요?,그래도 5만 전자 아쉽네요 10조를 쏟아붓겠다는 게 언발에 오줌누기일까요,그래도 5만 전자. 아쉽네요. 10조를 쏟아붓겠다는 게 언발에 오줌누기일까요?,2024-11-18T10:39:06+09:00,0.0497,0.8965,0.0538,1
이야 ..드디어 빨간불진입ㅜㅜ,이야 드디어 빨간불진입,이야 ..드디어 빨간불진입ㅜㅜ,2023-11-17T09:25:42+09:00,0.0646,0.8695,0.0659,1
"니들 안무섭자나 

4만중반쯤 가야 공포 느끼고 손절 하겠디",니들 안무섭자나 4만중반쯤 가야 공포 느끼고 손절 하겠디,니들 안무섭자나 4만중반쯤 가야 공포 느끼고 손절 하겠디,2024-11-13T07:37:39+09:00,0.556,0.2766,0.1674,0
"야그냥삼전주식폐지해라,,재용아,,",야그냥삼전주식폐지해라재용아,"야그냥삼전주식폐지해라,,재용아,,",2024-03-15T14:49:57+09:00,0.1457,0.7456,0.1087,1
커피 값,커피 값,커피 값,2025-03-06T10:14:19+09:00,0.0389,0.9398,0.0213,1
하락 끝,하락 끝,하락 끝,2024-09-25T09:10:46+09:00,0.4567,0.1697,0.3736,0
야수의  심장,야수의 심장,야수의 심장,2024-11-15T09:46:26+09:00,0.0792,0.8893,0.0314,1
가즈앙앙,가즈앙앙,가즈앙앙,2025-01-08T12:13:34+09:00,0.0696,0.8856,0.0448,1
"스마트폰 만년 2위, 파운드리 만년 2위, 이미지센서 만년 2위, 모바일AP 만년 3류, 하다못해 디램도 찌질하게 중소업체에 갑질하다가 2위로 밀려날 각 ㅋㅋㅋㅋ",스마트폰 만년 2위 파운드리 만년 2위 이미지센서 만년 2위 모바일AP 만년 3류 하다못해 디램도 찌질하게 중소업체에 갑질하다가 2위로 밀려날 각,"스마트폰 만년 2위, 파운드리 만년 2위, 이미지센서 만년 2위, 모바일AP 만년 3류, 하다못해 디램도 찌질하게 중소업체에 갑질하다가 2위로 밀려날 각 ㅋㅋㅋㅋ",2024-09-18T18:15:52+09:00,0.1537,0.6049,0.2414,1
그때 줍는다,그때 줍는다,그때 줍는다,2024-10-07T09:10:08+09:00,0.0388,0.931,0.0302,1
8만을 향해!,8만을 향해,8만을 향해!,2025-03-21T09:07:54+09:00,0.0395,0.7998,0.1607,1
누군가 팔면 밑에서 다 줍는다,누군가 팔면 밑에서 다 줍는다,누군가 팔면 밑에서 다 줍는다,2024-10-11T10:03:56+09:00,0.1028,0.8494,0.0478,1
